"country","year","prev_year","name1","party","votes","change","name2","name3","name4","name5","name6","first_cy","r_avg_vote","prev_vote","prev_vote_rel","prev_vote_rel_perc","elec_shock","vote_rel","vote_rel_lag","party_year","party_age","count","name_exp","name_age","dem_age","vote_diff","pedersen","party_id","country_name_short","party_name","party_name_english","left_right","country_id","election_id","election_type","election_date","vote_share","seats","seats_total","previous_parliament_election_id","previous_cabinet_id","enp_votes","enp_seats","disproportionality","advantage_ratio","polarization","calculation_date","gov_total","prime_minister_first","cabinet_party_first","prime_minister_last","cabinet_party_last","prime_minister_avg","cabinet_party_avg","prime_minister_lost","prime_minister_won","cabinet_party_lost","cabinet_party_won","party_name_ascii","family_name_short","family_name","state_market","liberty_authority","eu_anti_pro","cmp","euprofiler","ees","castles_mair","huber_inglehart","ray","benoit_laver","chess","family_id","c_party","enep_lag","es_reform","es_reform_lag","smd","pr","mix","election","cparty"
"Finland",1962,1958,"LIB","LIB (KEP, SKP, LKP)",6.3,0,"KEP","SKP","LKP",NA,NA,1945,5.7,5.9,0.2,0.0350877192982456,-0.0350877192982456,0.6,0.2,1945,17,1,2,8,17,0.399999999999999,6.2,1219,"FIN","Liberaalit – Liberalerna","Liberals",5.71666666666667,67,354,"parliament","1962-02-05",6.3,13,200,616,598,5.82121985990652,5.10855683269476,4.04431700043407,1.66666666666667,0.3879008866557,"2012-10-15 12:08:21",3,0,1,0,1,0,0.666666666666667,0,0,0,1,"Liberaalit -- Liberalerna","lib","Liberal",NA,NA,9.05,14420,NA,NA,604,1304,1410,NA,NA,6,"FIN.LIB",5.20920153358893,0,0,0,1,0,354,"FIN.LIB"
"Finland",1962,1958,"KOK","KOK",15,0,NA,NA,NA,NA,NA,1945,15,15.3,0.300000000000001,0.02,-0.02,0,0.4,1945,17,0,5,17,17,0.300000000000001,6.2,1118,"FIN","Kansallinen Kokoomus – Samlingspartiet","National Coalition Party",7.24505672702083,67,354,"parliament","1962-02-05",15,32,200,616,598,5.82121985990652,5.10855683269476,4.04431700043407,1.66666666666667,0.3879008866557,"2012-10-15 12:08:21",3,0,1,0,1,0,0.666666666666667,0,0,0,1,"Kansallinen Kokoomus -- Samlingspartiet","con","Conservative",7.64077350365488,5.58724081516266,9.08462521000913,14620,86,1246620,608,1308,1402,5697,1402,26,"FIN.KOK",5.20920153358893,0,0,0,1,0,354,"FIN.KOK"
"Finland",1962,1958,"SFP","SFP",6.1,0,NA,NA,NA,NA,NA,1945,7.1,6.5,-0.6,-0.0845070422535211,0.0845070422535211,-1,-0.8,1945,17,0,5,17,17,0.4,6.2,585,"FIN","Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland","Swedish People's Party",6.39056707863687,67,354,"parliament","1962-02-05",6.1,13,200,616,598,5.82121985990652,5.10855683269476,4.04431700043407,1.66666666666667,0.3879008866557,"2012-10-15 12:08:21",3,0,1,0,1,0,0.666666666666667,0,0,0,1,"Ruotsalainen Kansanpuolue -- Svenska Folkepartiet i Finland","reg","Regional",6.72948565734061,3.83851971300025,8.52835732811376,14901,96,1246901,606,1305,1406,5757,1406,9,"FIN.SFP",5.20920153358893,0,0,0,1,0,354,"FIN.SFP"
"Finland",1962,1958,"TPSL","TPSL",4.4,0,NA,NA,NA,NA,NA,1945,1.8,1.8,0,0,0,2.6,1.8,1958,4,0,1,4,17,2.6,6.2,1108,"FIN","Tyäväen ja Pienviljelijäin Sosialdemokraattinen Liitto – Arbetarnas och Småbrukarnas Socialdemokratiska Förbund","Social Democratic League of Workers and Smallholders",NA,67,354,"parliament","1962-02-05",4.4,2,200,616,598,5.82121985990652,5.10855683269476,4.04431700043407,1.66666666666667,0.3879008866557,"2012-10-15 12:08:21",3,0,1,0,0,0,0.333333333333333,0,0,1,0,"Tyavaen ja Pienviljelijain Sosialdemokraattinen Liitto -- Arbetarnas och Smabrukarnas Socialdemokratiska Forbund","soc","Social democracy",NA,NA,NA,14310,NA,NA,NA,NA,NA,NA,NA,11,"FIN.TPSL",5.20920153358893,0,0,0,1,0,354,"FIN.TPSL"
"Finland",1962,1958,"KESK","KESK (ML)",23,0,"ML",NA,NA,NA,NA,1945,23.2,23.1,-0.0999999999999979,-0.00431034482758611,0.00431034482758611,-0.199999999999999,-0.0999999999999979,1945,17,0,5,17,17,0.100000000000001,6.2,94,"FIN","Keskusta","Centre Party",5.80269004258496,67,354,"parliament","1962-02-05",22.95,53,200,616,598,5.82121985990652,5.10855683269476,4.04431700043407,1.66666666666667,0.3879008866557,"2012-10-15 12:08:21",3,1,1,1,1,0.666666666666667,0.666666666666667,0,1,0,1,"Keskusta","agr","Agrarian",4.93494015819148,7.22027115796742,5.52674642060933,14810,90,1246810,603,1306,1403,5677,1403,2,"FIN.KESK",5.20920153358893,0,0,0,1,0,354,"FIN.KESK"
"Finland",1966,1962,"KESK","KESK (ML)",21.2,1,"ML",NA,NA,NA,NA,1945,23.2,23,-0.199999999999999,-0.00862068965517238,0.00862068965517238,-2,-0.199999999999999,1945,21,0,6,21,21,1.8,5.55,94,"FIN","Keskusta","Centre Party",5.80269004258496,67,460,"parliament","1966-03-21",21.2,49,200,354,139,5.23025545875224,4.97760079641613,2.95402268102329,1.66666666666667,0.399338791313423,"2012-10-15 12:08:21",2,0,1,0,1,0,1,0,0,0,0,"Keskusta","agr","Agrarian",4.93494015819148,7.22027115796742,5.52674642060933,14810,90,1246810,603,1306,1403,5677,1403,2,"FIN.KESK",5.82121985990652,0,0,0,1,0,460,"FIN.KESK"
"Finland",1966,1962,"SFP","SFP",5.7,0,NA,NA,NA,NA,NA,1945,7,6.1,-0.9,-0.128571428571429,0.128571428571429,-1.3,-1,1945,21,0,6,21,21,0.399999999999999,5.55,585,"FIN","Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland","Swedish People's Party",6.39056707863687,67,460,"parliament","1966-03-21",5.7,11,200,354,139,5.23025545875224,4.97760079641613,2.95402268102329,1.66666666666667,0.399338791313423,"2012-10-15 12:08:21",2,0,0,0,1,0,0.5,0,0,0,1,"Ruotsalainen Kansanpuolue -- Svenska Folkepartiet i Finland","reg","Regional",6.72948565734061,3.83851971300025,8.52835732811376,14901,96,1246901,606,1305,1406,5757,1406,9,"FIN.SFP",5.82121985990652,0,0,0,1,0,460,"FIN.SFP"
"Finland",1966,1962,"TPSL","TPSL",2.3,0,NA,NA,NA,NA,NA,1945,3.1,4.4,1.3,0.419354838709677,-0.419354838709677,-0.8,2.6,1958,8,0,2,8,21,2.1,5.55,1108,"FIN","Tyäväen ja Pienviljelijäin Sosialdemokraattinen Liitto – Arbetarnas och Småbrukarnas Socialdemokratiska Förbund","Social Democratic League of Workers and Smallholders",NA,67,460,"parliament","1966-03-21",2.6,7,200,354,139,5.23025545875224,4.97760079641613,2.95402268102329,1.66666666666667,0.399338791313423,"2012-10-15 12:08:21",2,0,1,0,1,0,1,0,0,0,0,"Tyavaen ja Pienviljelijain Sosialdemokraattinen Liitto -- Arbetarnas och Smabrukarnas Socialdemokratiska Forbund","soc","Social democracy",NA,NA,NA,14310,NA,NA,NA,NA,NA,NA,NA,11,"FIN.TPSL",5.82121985990652,0,0,0,1,0,460,"FIN.TPSL"
"Finland",1966,1962,"LIB","LIB (KEP, SKP, LKP)",6.5,1,"KEP","SKP","LKP",NA,NA,1945,5.8,6.3,0.5,0.0862068965517241,-0.0862068965517241,0.7,0.6,1945,21,1,3,12,21,0.2,5.55,1219,"FIN","Liberaalit – Liberalerna","Liberals",5.71666666666667,67,460,"parliament","1966-03-21",6.5,9,200,354,139,5.23025545875224,4.97760079641613,2.95402268102329,1.66666666666667,0.399338791313423,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Liberaalit -- Liberalerna","lib","Liberal",NA,NA,9.05,14420,NA,NA,604,1304,1410,NA,NA,6,"FIN.LIB",5.82121985990652,0,0,0,1,0,460,"FIN.LIB"
"Finland",1966,1962,"KD","KD (SKL)",0.5,0,"SKL",NA,NA,NA,NA,1945,0.1,0,-0.1,-1,1,0.4,-0.2,1958,8,0,2,8,21,0.5,5.55,1463,"FIN","Suomen Kristillisdemokraatit – Kristdemokraterna i Finland","Finnish Christian Union",7.18841393885324,67,460,"parliament","1966-03-21",0.45,0,200,354,139,5.23025545875224,4.97760079641613,2.95402268102329,1.66666666666667,0.399338791313423,"2012-10-15 12:08:21",0,0,0,0,0,0,0,0,0,0,0,"Suomen Kristillisdemokraatit -- Kristdemokraterna i Finland","chr","Christian democracy",4.94383576267644,8.30759971041429,3.21025519421226,14520,92,1246520,607,1309,1409,5657,1409,3,"FIN.KD",5.82121985990652,0,0,0,1,0,460,"FIN.KD"
"Finland",1966,1962,"PS","PS (SMP)",1,0,"SMP",NA,NA,NA,NA,1945,2.2,2.2,0,0,0,-1.2,2.2,1962,4,0,1,4,21,1.2,5.55,200,"FIN","Suomen Puolue – Perussuomalaiset","Finnish Party -- True Finns",6.63307021358557,67,460,"parliament","1966-03-21",1,1,200,354,139,5.23025545875224,4.97760079641613,2.95402268102329,1.66666666666667,0.399338791313423,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Suomen Puolue -- Perussuomalaiset","agr","Agrarian",4.87450297807392,7.99895870744136,1.09454769669918,14820,89,1246820,605,1307,1405,5717,1405,2,"FIN.PS",5.82121985990652,0,0,0,1,0,460,"FIN.PS"
"Finland",1966,1962,"SDP","SDP",27.2,0,NA,NA,NA,NA,NA,1945,24.5,19.5,-5,-0.204081632653061,0.204081632653061,2.7,-6,1945,21,0,6,21,21,7.7,5.55,395,"FIN","Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti","Social Democratic Party of Finland",3.55951708377221,67,460,"parliament","1966-03-21",27.2,55,200,354,139,5.23025545875224,4.97760079641613,2.95402268102329,1.66666666666667,0.399338791313423,"2012-10-15 12:08:21",2,1,1,1,1,1,1,0,0,0,0,"Suomen Sosialidemokraattinen Puolue -- Finlands Socialdemokratiska Parti","soc","Social democracy",3.54538673676942,4.24171846364674,8.62103663561637,14320,94,1246320,602,1303,1401,5737,1401,11,"FIN.SDP",5.82121985990652,0,0,0,1,0,460,"FIN.SDP"
"Finland",1966,1962,"VAS","VAS (SKDL)",21.1,0,"SKDL",NA,NA,NA,NA,1945,22,22,0,0,0,-0.899999999999999,0,1945,21,0,6,21,21,0.899999999999999,5.55,1292,"FIN","Suomen Kansan Demokraattinen Liitto – Demokratiska Förbundet för Finlands Folk","Finish People's Democratic Union",2.1275,67,460,"parliament","1966-03-21",21.2,41,200,354,139,5.23025545875224,4.97760079641613,2.95402268102329,1.66666666666667,0.399338791313423,"2012-10-15 12:08:21",2,0,1,0,1,0,1,0,0,0,0,"Suomen Kansan Demokraattinen Liitto -- Demokratiska Förbundet för Finlands Folk","com","Communist/Socialist",1.90333331743876,3.65666665077209,5.39166666666667,14221,NA,NA,601,NA,1404,NA,1404,14,"FIN.VAS",5.82121985990652,0,0,0,1,0,460,"FIN.VAS"
"Finland",1966,1962,"KOK","KOK",13.8,0,NA,NA,NA,NA,NA,1945,15,15,0,0,0,-1.2,0,1945,21,0,6,21,21,1.2,5.55,1118,"FIN","Kansallinen Kokoomus – Samlingspartiet","National Coalition Party",7.24505672702083,67,460,"parliament","1966-03-21",13.8,26,200,354,139,5.23025545875224,4.97760079641613,2.95402268102329,1.66666666666667,0.399338791313423,"2012-10-15 12:08:21",2,0,0,0,0,0,0,0,0,0,0,"Kansallinen Kokoomus -- Samlingspartiet","con","Conservative",7.64077350365488,5.58724081516266,9.08462521000913,14620,86,1246620,608,1308,1402,5697,1402,26,"FIN.KOK",5.82121985990652,0,0,0,1,0,460,"FIN.KOK"
"Finland",1970,1966,"VAS","VAS (SKDL)",16.6,0,"SKDL",NA,NA,NA,NA,1945,21.9,21.1,-0.799999999999997,-0.0365296803652967,0.0365296803652967,-5.3,-0.899999999999999,1945,25,0,7,25,25,4.5,8,1292,"FIN","Suomen Kansan Demokraattinen Liitto – Demokratiska Förbundet för Finlands Folk","Finish People's Democratic Union",2.1275,67,77,"parliament","1970-03-16",16.6,36,200,460,203,6.18808051930372,5.57413600891862,3.00083321762473,1.25,0.394066707978055,"2012-10-15 12:08:21",4,0,0,0,0,0,0.5,0,0,1,0,"Suomen Kansan Demokraattinen Liitto -- Demokratiska Förbundet för Finlands Folk","com","Communist/Socialist",1.90333331743876,3.65666665077209,5.39166666666667,14221,NA,NA,601,NA,1404,NA,1404,14,"FIN.VAS",5.23025545875224,0,0,0,1,0,77,"FIN.VAS"
"Finland",1970,1966,"PS","PS (SMP)",10.5,0,"SMP",NA,NA,NA,NA,1945,1.6,1,-0.6,-0.375,0.375,8.9,-1.2,1962,8,0,2,8,25,9.5,8,200,"FIN","Suomen Puolue – Perussuomalaiset","Finnish Party -- True Finns",6.63307021358557,67,77,"parliament","1970-03-16",10.5,18,200,460,203,6.18808051930372,5.57413600891862,3.00083321762473,1.25,0.394066707978055,"2012-10-15 12:08:21",4,0,0,0,0,0,0,0,0,0,0,"Suomen Puolue -- Perussuomalaiset","agr","Agrarian",4.87450297807392,7.99895870744136,1.09454769669918,14820,89,1246820,605,1307,1405,5717,1405,2,"FIN.PS",5.23025545875224,0,0,0,1,0,77,"FIN.PS"
"Finland",1970,1966,"SFP","SFP",5.3,0,NA,NA,NA,NA,NA,1945,6.8,5.7,-1.1,-0.161764705882353,0.161764705882353,-1.5,-1.3,1945,25,0,7,25,25,0.4,8,585,"FIN","Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland","Swedish People's Party",6.39056707863687,67,77,"parliament","1970-03-16",5.3,11,200,460,203,6.18808051930372,5.57413600891862,3.00083321762473,1.25,0.394066707978055,"2012-10-15 12:08:21",4,0,0,0,0,0,0.25,0,0,1,0,"Ruotsalainen Kansanpuolue -- Svenska Folkepartiet i Finland","reg","Regional",6.72948565734061,3.83851971300025,8.52835732811376,14901,96,1246901,606,1305,1406,5757,1406,9,"FIN.SFP",5.23025545875224,0,0,0,1,0,77,"FIN.SFP"
"Finland",1970,1966,"LIB","LIB (KEP, SKP, LKP)",6,0,"KEP","SKP","LKP",NA,NA,1945,5.9,6.5,0.6,0.101694915254237,-0.101694915254237,0.0999999999999996,0.7,1945,25,2,0,0,25,0.5,8,1219,"FIN","Liberaalit – Liberalerna","Liberals",5.71666666666667,67,77,"parliament","1970-03-16",5.9,8,200,460,203,6.18808051930372,5.57413600891862,3.00083321762473,1.25,0.394066707978055,"2012-10-15 12:08:21",4,0,0,0,0,0,0.5,0,0,1,0,"Liberaalit -- Liberalerna","lib","Liberal",NA,NA,9.05,14420,NA,NA,604,1304,1410,NA,NA,6,"FIN.LIB",5.23025545875224,0,0,0,1,0,77,"FIN.LIB"
"Finland",1970,1966,"SDP","SDP",23.4,0,NA,NA,NA,NA,NA,1945,24.9,27.2,2.3,0.0923694779116466,-0.0923694779116466,-1.5,2.7,1945,25,0,7,25,25,3.8,8,395,"FIN","Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti","Social Democratic Party of Finland",3.55951708377221,67,77,"parliament","1970-03-16",23.4,52,200,460,203,6.18808051930372,5.57413600891862,3.00083321762473,1.25,0.394066707978055,"2012-10-15 12:08:21",4,0,0,0,0,0,0.5,0,0,1,0,"Suomen Sosialidemokraattinen Puolue -- Finlands Socialdemokratiska Parti","soc","Social democracy",3.54538673676942,4.24171846364674,8.62103663561637,14320,94,1246320,602,1303,1401,5737,1401,11,"FIN.SDP",5.23025545875224,0,0,0,1,0,77,"FIN.SDP"
"Finland",1970,1966,"KESK","KESK (ML)",17.1,0,"ML",NA,NA,NA,NA,1945,22.9,21.2,-1.7,-0.074235807860262,0.074235807860262,-5.8,-2,1945,25,1,0,0,25,4.1,8,94,"FIN","Keskusta","Centre Party",5.80269004258496,67,77,"parliament","1970-03-16",17.1,36,200,460,203,6.18808051930372,5.57413600891862,3.00083321762473,1.25,0.394066707978055,"2012-10-15 12:08:21",4,0,0,0,0,0.5,0.5,1,0,1,0,"Keskusta","agr","Agrarian",4.93494015819148,7.22027115796742,5.52674642060933,14810,90,1246810,603,1306,1403,5677,1403,2,"FIN.KESK",5.23025545875224,0,0,0,1,0,77,"FIN.KESK"
"Finland",1970,1966,"KOK","KOK",18,0,NA,NA,NA,NA,NA,1945,14.8,13.8,-1,-0.0675675675675676,0.0675675675675676,3.2,-1.2,1945,25,0,7,25,25,4.2,8,1118,"FIN","Kansallinen Kokoomus – Samlingspartiet","National Coalition Party",7.24505672702083,67,77,"parliament","1970-03-16",18,37,200,460,203,6.18808051930372,5.57413600891862,3.00083321762473,1.25,0.394066707978055,"2012-10-15 12:08:21",4,0,0,0,0,0,0,0,0,0,0,"Kansallinen Kokoomus -- Samlingspartiet","con","Conservative",7.64077350365488,5.58724081516266,9.08462521000913,14620,86,1246620,608,1308,1402,5697,1402,26,"FIN.KOK",5.23025545875224,0,0,0,1,0,77,"FIN.KOK"
"Finland",1970,1966,"TPSL","TPSL",1.4,0,NA,NA,NA,NA,NA,1945,2.8,2.3,-0.5,-0.178571428571429,0.178571428571429,-1.4,-0.8,1958,12,0,3,12,25,0.9,8,1108,"FIN","Tyäväen ja Pienviljelijäin Sosialdemokraattinen Liitto – Arbetarnas och Småbrukarnas Socialdemokratiska Förbund","Social Democratic League of Workers and Smallholders",NA,67,77,"parliament","1970-03-16",1.4,0,200,460,203,6.18808051930372,5.57413600891862,3.00083321762473,1.25,0.394066707978055,"2012-10-15 12:08:21",0,0,0,0,0,0,0,0,0,0,0,"Tyavaen ja Pienviljelijain Sosialdemokraattinen Liitto -- Arbetarnas och Smabrukarnas Socialdemokratiska Forbund","soc","Social democracy",NA,NA,NA,14310,NA,NA,NA,NA,NA,NA,NA,11,"FIN.TPSL",5.23025545875224,0,0,0,1,0,77,"FIN.TPSL"
"Finland",1970,1966,"KD","KD (SKL)",1.1,0,"SKL",NA,NA,NA,NA,1945,0.2,0.5,0.3,1.5,-1.5,0.9,0.4,1958,12,0,3,12,25,0.6,8,1463,"FIN","Suomen Kristillisdemokraatit – Kristdemokraterna i Finland","Finnish Christian Union",7.18841393885324,67,77,"parliament","1970-03-16",1.1,1,200,460,203,6.18808051930372,5.57413600891862,3.00083321762473,1.25,0.394066707978055,"2012-10-15 12:08:21",4,0,0,0,0,0,0,0,0,0,0,"Suomen Kristillisdemokraatit -- Kristdemokraterna i Finland","chr","Christian democracy",4.94383576267644,8.30759971041429,3.21025519421226,14520,92,1246520,607,1309,1409,5657,1409,3,"FIN.KD",5.23025545875224,0,0,0,1,0,77,"FIN.KD"
"Finland",1972,1970,"LIB","LIB (KEP, SKP, LKP)",5.2,0,"KEP","SKP","LKP",NA,NA,1945,5.9,6,0.0999999999999996,0.0169491525423728,-0.0169491525423728,-0.7,0.0999999999999996,1945,27,2,1,2,27,0.8,14.25,1219,"FIN","Liberaalit – Liberalerna","Liberals",5.71666666666667,67,636,"parliament","1972-01-03",5.2,7,200,77,391,5.96565987207835,5.52028705492686,2.37597348470053,1.66666666666667,0.399684769386275,"2012-10-15 12:08:21",3,0,0,0,0,0,0.333333333333333,0,0,1,0,"Liberaalit -- Liberalerna","lib","Liberal",NA,NA,9.05,14420,NA,NA,604,1304,1410,NA,NA,6,"FIN.LIB",6.18808051930372,0,0,0,1,0,636,"FIN.LIB"
"Finland",1972,1970,"TPSL","TPSL",1,0,NA,NA,NA,NA,NA,1945,2.5,1.4,-1.1,-0.44,0.44,-1.5,-1.4,1958,14,0,4,14,27,0.4,14.25,1108,"FIN","Tyäväen ja Pienviljelijäin Sosialdemokraattinen Liitto – Arbetarnas och Småbrukarnas Socialdemokratiska Förbund","Social Democratic League of Workers and Smallholders",NA,67,636,"parliament","1972-01-03",1,0,200,77,391,5.96565987207835,5.52028705492686,2.37597348470053,1.66666666666667,0.399684769386275,"2012-10-15 12:08:21",0,0,0,0,0,0,0,0,0,0,0,"Tyavaen ja Pienviljelijain Sosialdemokraattinen Liitto -- Arbetarnas och Smabrukarnas Socialdemokratiska Forbund","soc","Social democracy",NA,NA,NA,14310,NA,NA,NA,NA,NA,NA,NA,11,"FIN.TPSL",6.18808051930372,0,0,0,1,0,636,"FIN.TPSL"
"Finland",1972,1970,"KOK","KOK",17.6,0,NA,NA,NA,NA,NA,1945,15.2,18,2.8,0.18421052631579,-0.18421052631579,2.4,3.2,1945,27,0,8,27,27,0.399999999999999,14.25,1118,"FIN","Kansallinen Kokoomus – Samlingspartiet","National Coalition Party",7.24505672702083,67,636,"parliament","1972-01-03",17.58,34,200,77,391,5.96565987207835,5.52028705492686,2.37597348470053,1.66666666666667,0.399684769386275,"2012-10-15 12:08:21",3,0,0,0,0,0,0,0,0,0,0,"Kansallinen Kokoomus -- Samlingspartiet","con","Conservative",7.64077350365488,5.58724081516266,9.08462521000913,14620,86,1246620,608,1308,1402,5697,1402,26,"FIN.KOK",6.18808051930372,0,0,0,1,0,636,"FIN.KOK"
"Finland",1972,1970,"KD","KD (SKL)",2.5,0,"SKL",NA,NA,NA,NA,1945,0.4,1.1,0.7,1.75,-1.75,2.1,0.9,1958,14,0,4,14,27,1.4,14.25,1463,"FIN","Suomen Kristillisdemokraatit – Kristdemokraterna i Finland","Finnish Christian Union",7.18841393885324,67,636,"parliament","1972-01-03",2.5,4,200,77,391,5.96565987207835,5.52028705492686,2.37597348470053,1.66666666666667,0.399684769386275,"2012-10-15 12:08:21",3,0,0,0,0,0,0,0,0,0,0,"Suomen Kristillisdemokraatit -- Kristdemokraterna i Finland","chr","Christian democracy",4.94383576267644,8.30759971041429,3.21025519421226,14520,92,1246520,607,1309,1409,5657,1409,3,"FIN.KD",6.18808051930372,0,0,0,1,0,636,"FIN.KD"
"Finland",1972,1970,"KESK","KESK (ML)",16.4,0,"ML",NA,NA,NA,NA,1945,22.1,17.1,-5,-0.226244343891403,0.226244343891403,-5.7,-5.8,1945,27,1,1,2,27,0.700000000000003,14.25,94,"FIN","Keskusta","Centre Party",5.80269004258496,67,636,"parliament","1972-01-03",16.4,35,200,77,391,5.96565987207835,5.52028705492686,2.37597348470053,1.66666666666667,0.399684769386275,"2012-10-15 12:08:21",3,0,0,0,0,0,0.333333333333333,0,0,1,0,"Keskusta","agr","Agrarian",4.93494015819148,7.22027115796742,5.52674642060933,14810,90,1246810,603,1306,1403,5677,1403,2,"FIN.KESK",6.18808051930372,0,0,0,1,0,636,"FIN.KESK"
"Finland",1972,1970,"SDP","SDP",25.8,0,NA,NA,NA,NA,NA,1945,24.7,23.4,-1.3,-0.0526315789473685,0.0526315789473685,1.1,-1.5,1945,27,0,8,27,27,2.4,14.25,395,"FIN","Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti","Social Democratic Party of Finland",3.55951708377221,67,636,"parliament","1972-01-03",25.78,55,200,77,391,5.96565987207835,5.52028705492686,2.37597348470053,1.66666666666667,0.399684769386275,"2012-10-15 12:08:21",3,1,1,0,0,0.666666666666667,0.666666666666667,1,0,1,0,"Suomen Sosialidemokraattinen Puolue -- Finlands Socialdemokratiska Parti","soc","Social democracy",3.54538673676942,4.24171846364674,8.62103663561637,14320,94,1246320,602,1303,1401,5737,1401,11,"FIN.SDP",6.18808051930372,0,0,0,1,0,636,"FIN.SDP"
"Finland",1972,1970,"SFP","SFP",5.1,0,NA,NA,NA,NA,NA,1945,6.6,5.3,-1.3,-0.196969696969697,0.196969696969697,-1.5,-1.5,1945,27,0,8,27,27,0.2,14.25,585,"FIN","Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland","Swedish People's Party",6.39056707863687,67,636,"parliament","1972-01-03",5.1,9,200,77,391,5.96565987207835,5.52028705492686,2.37597348470053,1.66666666666667,0.399684769386275,"2012-10-15 12:08:21",3,0,0,0,0,0,0.333333333333333,0,0,1,0,"Ruotsalainen Kansanpuolue -- Svenska Folkepartiet i Finland","reg","Regional",6.72948565734061,3.83851971300025,8.52835732811376,14901,96,1246901,606,1305,1406,5757,1406,9,"FIN.SFP",6.18808051930372,0,0,0,1,0,636,"FIN.SFP"
"Finland",1972,1970,"VAS","VAS (SKDL)",17,0,"SKDL",NA,NA,NA,NA,1945,21.2,16.6,-4.6,-0.216981132075472,0.216981132075472,-4.2,-5.3,1945,27,0,8,27,27,0.399999999999999,14.25,1292,"FIN","Suomen Kansan Demokraattinen Liitto – Demokratiska Förbundet för Finlands Folk","Finish People's Democratic Union",2.1275,67,636,"parliament","1972-01-03",17.01,37,200,77,391,5.96565987207835,5.52028705492686,2.37597348470053,1.66666666666667,0.399684769386275,"2012-10-15 12:08:21",3,0,0,0,0,0,0,0,0,0,0,"Suomen Kansan Demokraattinen Liitto -- Demokratiska Förbundet för Finlands Folk","com","Communist/Socialist",1.90333331743876,3.65666665077209,5.39166666666667,14221,NA,NA,601,NA,1404,NA,1404,14,"FIN.VAS",6.18808051930372,0,0,0,1,0,636,"FIN.VAS"
"Finland",1972,1970,"PS","PS (SMP)",9.2,0,"SMP",NA,NA,NA,NA,1945,4.6,10.5,5.9,1.28260869565217,-1.28260869565217,4.6,8.9,1962,10,0,3,10,27,1.3,14.25,200,"FIN","Suomen Puolue – Perussuomalaiset","Finnish Party -- True Finns",6.63307021358557,67,636,"parliament","1972-01-03",9.16,18,200,77,391,5.96565987207835,5.52028705492686,2.37597348470053,1.66666666666667,0.399684769386275,"2012-10-15 12:08:21",3,0,0,0,0,0,0,0,0,0,0,"Suomen Puolue -- Perussuomalaiset","agr","Agrarian",4.87450297807392,7.99895870744136,1.09454769669918,14820,89,1246820,605,1307,1405,5717,1405,2,"FIN.PS",6.18808051930372,0,0,0,1,0,636,"FIN.PS"
"Finland",1975,1972,"LIB","LIB (KEP, SKP, LKP)",4.3,0,"KEP","SKP","LKP",NA,NA,1945,5.8,5.2,-0.6,-0.103448275862069,0.103448275862069,-1.5,-0.7,1945,30,2,2,5,30,0.9,4,1219,"FIN","Liberaalit – Liberalerna","Liberals",5.71666666666667,67,98,"parliament","1975-09-22",4.3,9,200,636,143,5.89752832229001,5.3248136315229,3.25004615351844,1.66666666666667,0.407111854268388,"2012-10-15 12:08:21",4,0,1,0,1,0,1,0,0,0,0,"Liberaalit -- Liberalerna","lib","Liberal",NA,NA,9.05,14420,NA,NA,604,1304,1410,NA,NA,6,"FIN.LIB",5.96565987207835,0,0,0,1,0,98,"FIN.LIB"
"Finland",1975,1972,"KESK","KESK (ML)",17.6,0,"ML",NA,NA,NA,NA,1945,21.5,16.4,-5.1,-0.237209302325581,0.237209302325581,-3.9,-5.7,1945,30,1,2,5,30,1.2,4,94,"FIN","Keskusta","Centre Party",5.80269004258496,67,98,"parliament","1975-09-22",17.6,39,200,636,143,5.89752832229001,5.3248136315229,3.25004615351844,1.66666666666667,0.407111854268388,"2012-10-15 12:08:21",4,1,1,0,1,0.5,1,1,0,0,0,"Keskusta","agr","Agrarian",4.93494015819148,7.22027115796742,5.52674642060933,14810,90,1246810,603,1306,1403,5677,1403,2,"FIN.KESK",5.96565987207835,0,0,0,1,0,98,"FIN.KESK"
